item,geo,beds,state,label
http://www.wikidata.org/entity/Q22073805,Point(-71.173681 42.353267),128,http://www.wikidata.org/entity/Q100,Floating Hospital for Children
http://www.wikidata.org/entity/Q22079541,Point(-73.825599 40.747156),535,http://www.wikidata.org/entity/Q18424,NewYork–Presbyterian/Queens
http://www.wikidata.org/entity/Q22329581,Point(-73.937748 40.678376),287,http://www.wikidata.org/entity/Q18419,Interfaith Medical Center
http://www.wikidata.org/entity/Q22682051,Point(-72.20916667 42.58583333),25,http://www.wikidata.org/entity/Q771,Athol Memorial Hospital
http://www.wikidata.org/entity/Q23074315,Point(-96.58472222 33.71),294,http://www.wikidata.org/entity/Q1439,Texoma Medical Center
http://www.wikidata.org/entity/Q23092086,Point(-73.63086111 40.652),378,http://www.wikidata.org/entity/Q3452069,South Nassau Communities Hospital
http://www.wikidata.org/entity/Q30280436,Point(-76.991494 38.943866),408,http://www.wikidata.org/entity/Q61,Providence Hospital
http://www.wikidata.org/entity/Q27989230,Point(-90.446521 38.644405),1252,http://www.wikidata.org/entity/Q38022,Mercy Hospital St. Louis
http://www.wikidata.org/entity/Q28035413,Point(-76.53727 42.469273),204,http://www.wikidata.org/entity/Q56153,Cayuga Medical Center
http://www.wikidata.org/entity/Q28225941,Point(-104.45674444 38.23402778),408,http://www.wikidata.org/entity/Q675576,St. Mary-Corwin Medical Center
http://www.wikidata.org/entity/Q28229048,Point(-77.586351 43.192288),528,http://www.wikidata.org/entity/Q1384,Rochester General Hospital
http://www.wikidata.org/entity/Q28229051,Point(-77.704522 43.191716),287,http://www.wikidata.org/entity/Q49218,Unity Hospital
http://www.wikidata.org/entity/Q28229062,Point(-77.1364 42.9597),262,http://www.wikidata.org/entity/Q1384,Clifton Springs Hospital & Clinic
http://www.wikidata.org/entity/Q28229072,Point(-77.102265 43.059885),120,http://www.wikidata.org/entity/Q1384,Newark-Wayne Community Hospital
http://www.wikidata.org/entity/Q28373825,Point(-77.0155 41.247),224,http://www.wikidata.org/entity/Q1400,Williamsport Regional Medical Center
http://www.wikidata.org/entity/Q28450471,Point(-88.012275 44.501223),255,http://www.wikidata.org/entity/Q47430,St. Vincent Hospital
http://www.wikidata.org/entity/Q28450485,Point(-91.77377 43.29473),25,http://www.wikidata.org/entity/Q1546,Winneshiek Medical Center
http://www.wikidata.org/entity/Q28450587,Point(-88.066033 44.534073),158,http://www.wikidata.org/entity/Q47430,St. Mary's Hospital Medical Center
http://www.wikidata.org/entity/Q28451013,Point(-76.793028 39.25625),100,http://www.wikidata.org/entity/Q1391,Sheppard Pratt at Elkridge
http://www.wikidata.org/entity/Q30254036,Point(-75.151595 40.005089),722,http://www.wikidata.org/entity/Q1345,Temple University Hospital
http://www.wikidata.org/entity/Q30254237,Point(-73.088788 41.335815),160,http://www.wikidata.org/entity/Q755197,Griffin Hospital
http://www.wikidata.org/entity/Q30254349,Point(-77.105266 38.822481),318,http://www.wikidata.org/entity/Q88,Inova Alexandria Hospital
http://www.wikidata.org/entity/Q30270059,Point(-71.149918 42.709687),189,http://www.wikidata.org/entity/Q49163,Lawrence General Hospital
http://www.wikidata.org/entity/Q30279841,Point(-73.988188 41.214051),155,http://www.wikidata.org/entity/Q3273927,Helen Hayes Hospital
http://www.wikidata.org/entity/Q30280541,Point(-72.647556 41.554694),297,http://www.wikidata.org/entity/Q49192,Middlesex Hospital
http://www.wikidata.org/entity/Q30280733,Point(-76.520496 41.980293),254,http://www.wikidata.org/entity/Q942389,Guthrie Robert Packer Hospital
http://www.wikidata.org/entity/Q30280897,Point(-90.502839 38.651057),493,http://www.wikidata.org/entity/Q38022,St. Luke's Hospital
http://www.wikidata.org/entity/Q29641891,Point(-102.23472222 40.07555556),15,http://www.wikidata.org/entity/Q1013925,Wray Community District Hospital
http://www.wikidata.org/entity/Q50036897,Point(-85.632149 38.235437),380,http://www.wikidata.org/entity/Q43668,Norton Women's and Children's Hospital
http://www.wikidata.org/entity/Q30595966,Point(-122.11841667 48.18886111),48,http://www.wikidata.org/entity/Q1223,Cascade Valley Hospital
http://www.wikidata.org/entity/Q30622219,Point(-75.444662 39.5939),140,http://www.wikidata.org/entity/Q1088317,Memorial Hospital of Salem County
http://www.wikidata.org/entity/Q30625583,Point(-103.54916667 37.97805556),92,http://www.wikidata.org/entity/Q1012444,Arkansas Valley Regional Medical Center
http://www.wikidata.org/entity/Q38250501,Point(-117.226499 32.877703),364,http://www.wikidata.org/entity/Q840668,Jacobs Medical Center
http://www.wikidata.org/entity/Q38250506,Point(-117.166 32.7544),390,http://www.wikidata.org/entity/Q16552,"UC San Diego Medical Center, Hillcrest"
http://www.wikidata.org/entity/Q38251208,Point(-122.39023 37.766278),70,http://www.wikidata.org/entity/Q62,UCSF Bakar Cancer Hospital
http://www.wikidata.org/entity/Q38251565,Point(-94.84305556 37.1725),18,http://www.wikidata.org/entity/Q2232985,Mercy Hospital Columbus
http://www.wikidata.org/entity/Q38251689,Point(-104.83111111 37.60055556),20,http://www.wikidata.org/entity/Q1778949,Spanish Peaks Regional Health Center
http://www.wikidata.org/entity/Q39054896,Point(-73.22277778 40.86805556),296,http://www.wikidata.org/entity/Q1384,Saint Catherine of Siena Medical Center
http://www.wikidata.org/entity/Q60742324,Point(-104.32083333 37.17305556),25,http://www.wikidata.org/entity/Q74198,Mt. San Rafael Hospital
http://www.wikidata.org/entity/Q60748892,Point(-82.32638889 26.95),100,http://www.wikidata.org/entity/Q1004000,Englewood Community Hospital
http://www.wikidata.org/entity/Q60749329,Point(-96.791 33.014),160,http://www.wikidata.org/entity/Q51689,Baylor Scott & White Medical Center – Plano
http://www.wikidata.org/entity/Q60761649,Point(-72.6404414 42.1987185),277,http://www.wikidata.org/entity/Q771,Soldiers' Home in Holyoke
http://www.wikidata.org/entity/Q60766583,Point(-83.08388889 42.33),246,http://www.wikidata.org/entity/Q12439,Southwest Detroit Hospital
http://www.wikidata.org/entity/Q60772594,Point(-75.1513 40.0072),49,http://www.wikidata.org/entity/Q1345,Shriners Hospital for Children
http://www.wikidata.org/entity/Q61439270,Point(-82.56222222 27.49694444),319,http://www.wikidata.org/entity/Q582121,Manatee Memorial Hospital
http://www.wikidata.org/entity/Q64032323,Point(-76.967 42.1344),65,http://www.wikidata.org/entity/Q5171776,Guthrie Corning Hospital
http://www.wikidata.org/entity/Q64153296,Point(-76.794305555 41.793638888),25,http://www.wikidata.org/entity/Q1180908,Guthrie Troy Community Hospital
http://www.wikidata.org/entity/Q64159358,Point(-76.448527777 41.784138888),35,http://www.wikidata.org/entity/Q671662,Guthrie Towanda Memorial Hospital
http://www.wikidata.org/entity/Q64160636,Point(-76.1875 42.6088),144,http://www.wikidata.org/entity/Q1380739,Guthrie Cortland Medical Center
http://www.wikidata.org/entity/Q43112639,Point(-95.6958 39.0564),378,http://www.wikidata.org/entity/Q1558,University of Kansas Health System St. Francis Campus
http://www.wikidata.org/entity/Q43303026,Point(-122.2212083 40.1485519),76,http://www.wikidata.org/entity/Q546468,Saint Elizabeth Community Hospital
http://www.wikidata.org/entity/Q47321182,Point(-73.90614128 40.86732525),311,http://www.wikidata.org/entity/Q18426,James J. Peters VA Medical Center
http://www.wikidata.org/entity/Q48969723,Point(-106.00833333 38.54277778),25,http://www.wikidata.org/entity/Q113423,Heart of the Rockies Regional Medical Center
http://www.wikidata.org/entity/Q48972266,Point(-85.337804 37.366432),90,http://www.wikidata.org/entity/Q774973,Taylor Regional Hospital
http://www.wikidata.org/entity/Q54953965,Point(-73.851439 40.729096),312,http://www.wikidata.org/entity/Q18424,Long Island Jewish Forest Hills
http://www.wikidata.org/entity/Q54954115,Point(-75.26027778 40.00611111),5,http://www.wikidata.org/entity/Q1186079,Philadelphia Surgery Center
http://www.wikidata.org/entity/Q55106432,Point(-120.5208049 46.5970749),150,http://www.wikidata.org/entity/Q499203,Astria Regional Medical Center
http://www.wikidata.org/entity/Q55629805,Point(-73.863222222 41.109),238,http://www.wikidata.org/entity/Q1025065,Phelps Memorial Hospital
http://www.wikidata.org/entity/Q55757489,Point(-72.62851 42.199593),198,http://www.wikidata.org/entity/Q771,Holyoke Medical Center
http://www.wikidata.org/entity/Q57754515,Point(-82.445 27.09111111),312,http://www.wikidata.org/entity/Q812,Venice Regional Bayfront Health
http://www.wikidata.org/entity/Q87931969,Point(-85.916813 39.98951),46,http://www.wikidata.org/entity/Q1415,St. Vincent Fishers Hospital
http://www.wikidata.org/entity/Q87931970,Point(-85.249816 41.040002),43,http://www.wikidata.org/entity/Q1415,The Orthopedic Hospital of Lutheran
http://www.wikidata.org/entity/Q87931971,Point(-85.69334 40.130513),137,http://www.wikidata.org/entity/Q1415,Community Hospital of Anderson and Madison County
http://www.wikidata.org/entity/Q87931972,Point(-86.158793 39.96795),6,http://www.wikidata.org/entity/Q1415,Franciscan Health Carmel
http://www.wikidata.org/entity/Q87931974,Point(-86.163356 39.790341),1244,http://www.wikidata.org/entity/Q1415,Indiana University Health
http://www.wikidata.org/entity/Q87931978,Point(-85.372816 40.468823),15,http://www.wikidata.org/entity/Q1415,Indiana University Health Blackford Hospital
http://www.wikidata.org/entity/Q87931980,Point(-84.883428 39.111381),88,http://www.wikidata.org/entity/Q1415,Dearborn County Hospital
http://www.wikidata.org/entity/Q87931984,Point(-85.83135 41.563693),120,http://www.wikidata.org/entity/Q1415,Goshen Hospital
http://www.wikidata.org/entity/Q87931985,Point(-85.035582 41.368903),56,http://www.wikidata.org/entity/Q1415,Dekalb Health
http://www.wikidata.org/entity/Q87931988,Point(-85.478645 39.344013),25,http://www.wikidata.org/entity/Q1415,Decatur County Memorial Hospital
http://www.wikidata.org/entity/Q87931990,Point(-87.138571 40.934443),46,http://www.wikidata.org/entity/Q1415,Franciscan Healthcare Rensslaer
http://www.wikidata.org/entity/Q87931991,Point(-86.381465 41.720092),10,http://www.wikidata.org/entity/Q1415,A Rosie Place
http://www.wikidata.org/entity/Q87931995,Point(-86.327893 41.35689),51,http://www.wikidata.org/entity/Q1415,Michiana Behavioral Health Center
http://www.wikidata.org/entity/Q87931997,Point(-86.132546 39.636554),158,http://www.wikidata.org/entity/Q1415,Community Hospital South
http://www.wikidata.org/entity/Q87932002,Point(-86.043798 39.855795),56,http://www.wikidata.org/entity/Q1415,Options Behavioral Health System
http://www.wikidata.org/entity/Q87932003,Point(-84.98383 40.439383),35,http://www.wikidata.org/entity/Q1415,Jay County Hospital
http://www.wikidata.org/entity/Q87932005,Point(-86.146125 38.238638),25,http://www.wikidata.org/entity/Q1415,Harrison County Hospital
http://www.wikidata.org/entity/Q87932006,Point(-84.968994 40.169095),25,http://www.wikidata.org/entity/Q1415,St. Vincent Randolph Hospital
http://www.wikidata.org/entity/Q87932008,Point(-86.847601 39.621285),25,http://www.wikidata.org/entity/Q1415,Putnam County Hospital
http://www.wikidata.org/entity/Q87932012,Point(-87.111694 39.529348),25,http://www.wikidata.org/entity/Q1415,St. Vincent Clay Hospital
http://www.wikidata.org/entity/Q87932016,Point(-87.447491 37.973874),74,http://www.wikidata.org/entity/Q1415,The Women's Hospital
http://www.wikidata.org/entity/Q87932021,Point(-84.926907 39.834675),30,http://www.wikidata.org/entity/Q1415,Richmond State Hospital
http://www.wikidata.org/entity/Q87932025,Point(-86.89372 40.460398),16,http://www.wikidata.org/entity/Q1415,River Bend Hospital
http://www.wikidata.org/entity/Q87932032,Point(-86.178116 41.701245),29,http://www.wikidata.org/entity/Q1415,Unity Medical and Surgical Hospital
http://www.wikidata.org/entity/Q87932037,Point(-86.159195 39.939324),107,http://www.wikidata.org/entity/Q1415,St. Vincent Heart Center of Indiana
http://www.wikidata.org/entity/Q87932046,Point(-86.204056 39.901771),74,http://www.wikidata.org/entity/Q1415,"St. Vincent Seton Specialty Hospital, Indianapolis"
http://www.wikidata.org/entity/Q87932051,Point(-86.223535 39.821052),68,http://www.wikidata.org/entity/Q1415,Community Westview Hospital
http://www.wikidata.org/entity/Q87932055,Point(-85.901746 38.952247),93,http://www.wikidata.org/entity/Q1415,Schneck Medical Center
http://www.wikidata.org/entity/Q87932060,Point(-85.794708 38.336675),60,http://www.wikidata.org/entity/Q1415,Southern Indiana Rehabilitation Hospital
http://www.wikidata.org/entity/Q87932063,Point(-84.884586 39.864314),221,http://www.wikidata.org/entity/Q1415,Reid Hospital & Health Care Services
http://www.wikidata.org/entity/Q87932070,Point(-87.367577 41.395763),183,http://www.wikidata.org/entity/Q1415,Franciscan Health Crown Point
http://www.wikidata.org/entity/Q87932075,Point(-87.051887 41.489628),16,http://www.wikidata.org/entity/Q1415,Porter-Starke Services
http://www.wikidata.org/entity/Q87932079,Point(-87.567465 37.967992),60,http://www.wikidata.org/entity/Q1415,Select Specialty Hospital-Evansville
http://www.wikidata.org/entity/Q87932085,Point(-87.408979 39.419512),278,http://www.wikidata.org/entity/Q1415,Terre Haute Regional Hospital
http://www.wikidata.org/entity/Q87932090,Point(-87.44457 37.974807),24,http://www.wikidata.org/entity/Q1415,The Heart Hospital at Deaconess Gateway
http://www.wikidata.org/entity/Q87932094,Point(-87.36347 41.463432),16,http://www.wikidata.org/entity/Q1415,Regional Mental Health Center
http://www.wikidata.org/entity/Q7814155,Point(-83.5953 41.6728),151,http://www.wikidata.org/entity/Q49239,Toledo Children's Hospital
http://www.wikidata.org/entity/Q7814155,Point(-83.595278 41.672778),151,http://www.wikidata.org/entity/Q49239,Toledo Children's Hospital
http://www.wikidata.org/entity/Q24534288,Point(-81.6634342 30.315614),216,http://www.wikidata.org/entity/Q16568,Wolfson Children's Hospital
http://www.wikidata.org/entity/Q24693813,Point(-85.2923917 35.0493523),118,http://www.wikidata.org/entity/Q186702,Children's Hospital at Erlanger
http://www.wikidata.org/entity/Q24886189,Point(-97.707078 30.303195),248,http://www.wikidata.org/entity/Q16559,Dell Children's Medical Center of Central Texas
http://www.wikidata.org/entity/Q4822870,Point(-73.3133 42.2831),74,http://www.wikidata.org/entity/Q222705,Austen Riggs Center
http://www.wikidata.org/entity/Q87932555,Point(-85.108492 41.093678),16,http://www.wikidata.org/entity/Q1415,Park Center
http://www.wikidata.org/entity/Q87932561,Point(-86.156894 40.486358),138,http://www.wikidata.org/entity/Q1415,St. Joseph Hospital & Health Center
http://www.wikidata.org/entity/Q87932566,Point(-85.363843 38.792688),72,http://www.wikidata.org/entity/Q1415,King's Daughters' Health
http://www.wikidata.org/entity/Q87932571,Point(-86.037982 39.89897),60,http://www.wikidata.org/entity/Q1415,Community Health Network Rehabilitation Hospital
http://www.wikidata.org/entity/Q66462012,Point(-80.0665174 40.3780934),328,http://www.wikidata.org/entity/Q1186932,St. Clair Hospital
http://www.wikidata.org/entity/Q87932102,Point(-86.494527 38.853322),25,http://www.wikidata.org/entity/Q1415,St. Vincent Dunn Hospital
http://www.wikidata.org/entity/Q87932106,Point(-86.173408 41.707043),294,http://www.wikidata.org/entity/Q1415,Saint Joseph Regional Medical Center
http://www.wikidata.org/entity/Q87932116,Point(-86.273298 39.777606),23,http://www.wikidata.org/entity/Q1415,Assurance Psychiatric Hospital
http://www.wikidata.org/entity/Q87932121,Point(-85.109793 41.095694),48,http://www.wikidata.org/entity/Q1415,Vibra Hospital of Fort Wayne
http://www.wikidata.org/entity/Q87932125,Point(-86.278862 39.826225),36,http://www.wikidata.org/entity/Q1415,Neuropsychiatric Hospital of Indianapolis
http://www.wikidata.org/entity/Q87932128,Point(-85.709442 38.326695),100,http://www.wikidata.org/entity/Q1415,Wellstone Regional Hospital
http://www.wikidata.org/entity/Q87932133,Point(-85.149266 41.077793),32,http://www.wikidata.org/entity/Q1415,Select Specialty Hospital-Fort Wayne
http://www.wikidata.org/entity/Q87932139,Point(-85.414193 40.197283),16,http://www.wikidata.org/entity/Q1415,Central Indiana AMG Specialty Hospital
http://www.wikidata.org/entity/Q87932145,Point(-87.523881 41.615178),215,http://www.wikidata.org/entity/Q1415,Kindred Hospital Northwest Indiana
http://www.wikidata.org/entity/Q87932151,Point(-86.182162 41.658915),32,http://www.wikidata.org/entity/Q1415,Kindred Hospital Northern Indiana
http://www.wikidata.org/entity/Q87932155,Point(-87.447544 41.634837),220,http://www.wikidata.org/entity/Q1415,Regency Hospital of Northwest Indiana
http://www.wikidata.org/entity/Q87932157,Point(-86.879346 40.42708),30,http://www.wikidata.org/entity/Q1415,St. Vincent Seton Specialty Hospital Lafayette
http://www.wikidata.org/entity/Q87932160,Point(-86.940111 38.395979),123,http://www.wikidata.org/entity/Q1415,Memorial Hospital and Health Care Center
http://www.wikidata.org/entity/Q87932162,Point(-85.030102 41.372441),16,http://www.wikidata.org/entity/Q1415,Northeastern Center
http://www.wikidata.org/entity/Q87932164,Point(-86.086427 39.615211),98,http://www.wikidata.org/entity/Q1415,BHC Valle Vista Hospital
http://www.wikidata.org/entity/Q87932166,Point(-86.044277 39.902017),56,http://www.wikidata.org/entity/Q1415,Community Heart and Vascular Hospital
http://www.wikidata.org/entity/Q87932170,Point(-85.401298 38.761343),150,http://www.wikidata.org/entity/Q1415,Madison State Hospital
http://www.wikidata.org/entity/Q87932172,Point(-85.669971 38.473918),64,http://www.wikidata.org/entity/Q1415,Saint Catherine Regional Hospital
http://www.wikidata.org/entity/Q87932174,Point(-85.248164 41.04289),36,http://www.wikidata.org/entity/Q1415,Rehabilitation Hospital of Fort Wayne
http://www.wikidata.org/entity/Q87932175,Point(-86.596054 41.056201),25,http://www.wikidata.org/entity/Q1415,Pulaski Memorial Hospital
http://www.wikidata.org/entity/Q87932177,Point(-86.107182 38.61325),25,http://www.wikidata.org/entity/Q1415,St. Vincent Salem Hospital
http://www.wikidata.org/entity/Q87932179,Point(-87.261328 41.512533),215,http://www.wikidata.org/entity/Q1415,St. Mary Medical Center
http://www.wikidata.org/entity/Q87932183,Point(-86.827447 40.40674),48,http://www.wikidata.org/entity/Q1415,Sycamore Springs
http://www.wikidata.org/entity/Q87932185,Point(-85.640679 39.009962),17,http://www.wikidata.org/entity/Q1415,St. Vincent Jennings Hospital
http://www.wikidata.org/entity/Q87932186,Point(-85.725036 40.037871),22,http://www.wikidata.org/entity/Q1415,Assurance Health Psychiatric Hospital
http://www.wikidata.org/entity/Q87932194,Point(-85.426112 41.645768),25,http://www.wikidata.org/entity/Q1415,Parkview Lagrange Hospital
http://www.wikidata.org/entity/Q87932198,Point(-85.101586 41.1877),37,http://www.wikidata.org/entity/Q1415,Parkview Ortho Hospital
http://www.wikidata.org/entity/Q87932199,Point(-85.22267 39.305252),25,http://www.wikidata.org/entity/Q1415,Margaret Mary Health
http://www.wikidata.org/entity/Q87932202,Point(-84.882456 39.111288),16,http://www.wikidata.org/entity/Q1415,Community Mental Health Center
http://www.wikidata.org/entity/Q87932204,Point(-87.159835 38.659609),80,http://www.wikidata.org/entity/Q1415,Daviess Community Hospital
http://www.wikidata.org/entity/Q87932210,Point(-85.296033 41.448354),31,http://www.wikidata.org/entity/Q1415,Parkview Noble Hospital
http://www.wikidata.org/entity/Q87932213,Point(-87.571257 37.983084),509,http://www.wikidata.org/entity/Q1415,Deaconess Hospital
http://www.wikidata.org/entity/Q87932216,Point(-87.508716 37.969821),168,http://www.wikidata.org/entity/Q1415,Evansville State Hospital
http://www.wikidata.org/entity/Q87932221,Point(-87.409983 39.485427),16,http://www.wikidata.org/entity/Q1415,Hamilton Center
http://www.wikidata.org/entity/Q87932226,Point(-85.993207 41.679603),270,http://www.wikidata.org/entity/Q1415,Elkhart General Hospital
http://www.wikidata.org/entity/Q87932231,Point(-85.839426 41.603636),16,http://www.wikidata.org/entity/Q1415,Oaklawn Psychiatric Center
http://www.wikidata.org/entity/Q87932235,Point(-85.414193 40.197283),379,http://www.wikidata.org/entity/Q1415,Indiana University Health Ball Memorial Hospital
http://www.wikidata.org/entity/Q87932245,Point(-86.404967 39.426052),92,http://www.wikidata.org/entity/Q1415,Indiana University Health Morgan Hospital
http://www.wikidata.org/entity/Q87932258,Point(-87.331447 37.992991),48,http://www.wikidata.org/entity/Q1415,Brentwood Meadows
http://www.wikidata.org/entity/Q87932270,Point(-87.506667 41.550684),458,http://www.wikidata.org/entity/Q1415,Community Hospital
http://www.wikidata.org/entity/Q87932279,Point(-87.35775 41.599416),536,http://www.wikidata.org/entity/Q1415,Methodist Hospitals
http://www.wikidata.org/entity/Q87932287,Point(-86.075536 39.628206),52,http://www.wikidata.org/entity/Q1415,Kindred Hospital - Indianapolis South
http://www.wikidata.org/entity/Q87932298,Point(-86.042285 40.272162),25,http://www.wikidata.org/entity/Q1415,Indiana University Health Tipton Hospital
http://www.wikidata.org/entity/Q87932310,Point(-86.158645 41.456055),24,http://www.wikidata.org/entity/Q1415,Community Hospital of Bremen
http://www.wikidata.org/entity/Q87932321,Point(-86.150258 41.443582),37,http://www.wikidata.org/entity/Q1415,Doctors Neuropsychiatric Hospital
http://www.wikidata.org/entity/Q87932329,Point(-85.487977 40.904784),36,http://www.wikidata.org/entity/Q1415,Parkview Huntington Hospital
http://www.wikidata.org/entity/Q87932338,Point(-85.13254 39.656271),99,http://www.wikidata.org/entity/Q1415,Fayette Regional Health System
http://www.wikidata.org/entity/Q87932349,Point(-86.777882 40.734577),25,http://www.wikidata.org/entity/Q1415,Indiana University Health White Memorial Hospital
http://www.wikidata.org/entity/Q87932358,Point(-85.828226 38.339927),12,http://www.wikidata.org/entity/Q1415,Physicians' Medical Center
http://www.wikidata.org/entity/Q87932369,Point(-85.815747 40.806901),25,http://www.wikidata.org/entity/Q1415,Parkview Wabash Hospital
http://www.wikidata.org/entity/Q87932375,Point(-85.681208 40.095531),195,http://www.wikidata.org/entity/Q1415,St. Vincent Anderson Regional Hospital
http://www.wikidata.org/entity/Q87932377,Point(-86.060504 39.901768),45,http://www.wikidata.org/entity/Q1415,Select Specialty Hospital- Indianapolis
http://www.wikidata.org/entity/Q87932385,Point(-85.767603 39.79502),68,http://www.wikidata.org/entity/Q1415,Hancock Regional Hospital
http://www.wikidata.org/entity/Q87932388,Point(-86.762883 37.943235),25,http://www.wikidata.org/entity/Q1415,Perry County Memorial Hospital
http://www.wikidata.org/entity/Q87932391,Point(-87.500472 37.956144),103,http://www.wikidata.org/entity/Q1415,Healthsouth Deaconess Rehabilitation Hospital
http://www.wikidata.org/entity/Q87932396,Point(-87.395995 39.40001),36,http://www.wikidata.org/entity/Q1415,Harsha Behavioral Center
http://www.wikidata.org/entity/Q87932399,Point(-85.831146 41.25181),16,http://www.wikidata.org/entity/Q1415,Otis R. Bowen Center for Human Services
http://www.wikidata.org/entity/Q87932400,Point(-87.512316 41.538224),63,http://www.wikidata.org/entity/Q1415,Franciscan Physicians Hospital
http://www.wikidata.org/entity/Q87932403,Point(-87.524583 41.492652),198,http://www.wikidata.org/entity/Q1415,Franciscan St. Margaret Health - Dyer
http://www.wikidata.org/entity/Q87932404,Point(-86.076877 39.479543),125,http://www.wikidata.org/entity/Q1415,Johnson Memorial Hospital
http://www.wikidata.org/entity/Q87932406,Point(-84.99496 41.634211),25,http://www.wikidata.org/entity/Q1415,Cameron Memorial Community Hospital
http://www.wikidata.org/entity/Q87932407,Point(-86.725133 41.610643),227,http://www.wikidata.org/entity/Q1415,Indiana University Health La Porte Hospital
http://www.wikidata.org/entity/Q87932409,Point(-86.512919 38.85946),25,http://www.wikidata.org/entity/Q1415,Indiana University Health Bedford Hospital
http://www.wikidata.org/entity/Q87932410,Point(-87.126348 39.040941),25,http://www.wikidata.org/entity/Q1415,Greene County General Hospital
http://www.wikidata.org/entity/Q87932414,Point(-85.666524 40.564974),16,http://www.wikidata.org/entity/Q1415,Grant-Blackford Mental Health
http://www.wikidata.org/entity/Q87932417,Point(-86.501556 39.762559),160,http://www.wikidata.org/entity/Q1415,Hendricks Regional Health
http://www.wikidata.org/entity/Q87932419,Point(-86.340169 39.779959),127,http://www.wikidata.org/entity/Q1415,Indiana University Health West Hospital
http://www.wikidata.org/entity/Q87932420,Point(-85.444246 39.622131),25,http://www.wikidata.org/entity/Q1415,Rush Memorial Hospital
http://www.wikidata.org/entity/Q87932422,Point(-86.511261 40.269597),25,http://www.wikidata.org/entity/Q1415,St. Vincent Frankfort Hospital
http://www.wikidata.org/entity/Q87932424,Point(-87.398827 39.652666),25,http://www.wikidata.org/entity/Q1415,Union Hospital Clinton
http://www.wikidata.org/entity/Q87932427,Point(-87.262921 38.041813),35,http://www.wikidata.org/entity/Q1415,St. Mary's Warrick Hospital
http://www.wikidata.org/entity/Q87932431,Point(-87.447544 41.634837),220,http://www.wikidata.org/entity/Q1415,St. Catherine Hospital
http://www.wikidata.org/entity/Q87932434,Point(-87.325295 41.444427),40,http://www.wikidata.org/entity/Q1415,Vibra Hospital of Northwestern Indiana
http://www.wikidata.org/entity/Q87932437,Point(-87.412772 39.125679),25,http://www.wikidata.org/entity/Q1415,Sullivan County Community Hospital
http://www.wikidata.org/entity/Q87932439,Point(-85.844062 40.275732),25,http://www.wikidata.org/entity/Q1415,St. Vincent Mercy Hospital
http://www.wikidata.org/entity/Q87932440,Point(-85.786413 38.705063),25,http://www.wikidata.org/entity/Q1415,Scott County Memorial Hospital
http://www.wikidata.org/entity/Q87932443,Point(-86.158881 41.671217),30,http://www.wikidata.org/entity/Q1415,Medical Behavioral Hospital - Mishawaka
http://www.wikidata.org/entity/Q87932448,Point(-86.195755 41.063923),25,http://www.wikidata.org/entity/Q1415,Woodlawn Hospital
http://www.wikidata.org/entity/Q87932451,Point(-86.332342 41.333409),48,http://www.wikidata.org/entity/Q1415,Saint Joseph's Regional Medical Center - Plymouth
http://www.wikidata.org/entity/Q87932456,Point(-86.36303 40.76249),15,http://www.wikidata.org/entity/Q1415,Four County Counseling Center
http://www.wikidata.org/entity/Q87932458,Point(-85.752405 38.333185),42,http://www.wikidata.org/entity/Q1415,Kentuckiana Medical Center Llc
http://www.wikidata.org/entity/Q87932463,Point(-87.050198 41.551931),301,http://www.wikidata.org/entity/Q1415,Porter Regional Hospital
http://www.wikidata.org/entity/Q87932467,Point(-86.355656 39.607661),115,http://www.wikidata.org/entity/Q1415,Franciscan St. Francis Health - Mooresville
http://www.wikidata.org/entity/Q87932471,Point(-86.082619 40.756731),25,http://www.wikidata.org/entity/Q1415,Dukes Memorial Hospital
http://www.wikidata.org/entity/Q87932477,Point(-86.551191 39.205907),71,http://www.wikidata.org/entity/Q1415,Bloomington Meadows Hospital
http://www.wikidata.org/entity/Q87932480,Point(-86.540382 39.160058),297,http://www.wikidata.org/entity/Q1415,Indiana University Health Bloomington Hospital
http://www.wikidata.org/entity/Q87932485,Point(-85.17115 40.737411),79,http://www.wikidata.org/entity/Q1415,Bluffton Regional Medical Center
http://www.wikidata.org/entity/Q87932487,Point(-87.523881 41.615178),215,http://www.wikidata.org/entity/Q1415,Franciscan St. Margaret Health - Hammond
http://www.wikidata.org/entity/Q87932493,Point(-87.260243 41.509303),8,http://www.wikidata.org/entity/Q1415,Hind General Hospital
http://www.wikidata.org/entity/Q87932496,Point(-87.328555 41.448097),18,http://www.wikidata.org/entity/Q1415,Pinnacle Hospital
http://www.wikidata.org/entity/Q87932501,Point(-86.47513 38.56827),24,http://www.wikidata.org/entity/Q1415,Indiana University Health Paoli Hospital
http://www.wikidata.org/entity/Q87932505,Point(-85.781094 39.525107),72,http://www.wikidata.org/entity/Q1415,Major Health Partners
http://www.wikidata.org/entity/Q87932509,Point(-86.621859 41.287371),53,http://www.wikidata.org/entity/Q1415,Indiana University Health Starke Hospital
http://www.wikidata.org/entity/Q87932514,Point(-86.159408 39.959605),149,http://www.wikidata.org/entity/Q1415,Indiana University Health North Hospital
http://www.wikidata.org/entity/Q87932517,Point(-85.464897 41.158229),30,http://www.wikidata.org/entity/Q1415,Parkview Whitley Hospital
